bannerTermCode,termFrom1900,quarter,quarterName,quarterYear,quarterNameYear,yearQuarter,year,quarterMonthWeekDay,quarterMonthWeek
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101318,1013
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101319,1013
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101320,1013
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101321,1013
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101422,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101423,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101424,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101425,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101426,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101427,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101428,1014
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101529,1015
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101530,1015
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,101531,1015
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102101,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102102,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102103,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102104,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102105,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102106,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102107,1021
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102208,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102209,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102210,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102211,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102212,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102213,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102214,1022
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102315,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102316,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102317,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102318,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102319,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102320,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102321,1023
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102422,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102423,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102424,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102425,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102426,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102427,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,102428,1024
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103101,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103102,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103103,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103104,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103105,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103106,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103107,1031
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103208,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103209,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103210,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103211,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103212,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103213,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103214,1032
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103315,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103316,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103317,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103318,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103319,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103320,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103321,1033
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103422,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103423,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103424,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103425,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103426,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103427,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103428,1034
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103529,1035
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103530,1035
20012,200157,1,Q1,1/2001,Q1 2001,20011,2001,103531,1035
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204101,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204102,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204103,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204104,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204105,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204106,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204107,2041
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204208,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204209,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204210,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204211,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204212,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204213,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204214,2042
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204315,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204316,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204317,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204318,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204319,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204320,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204321,2043
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204422,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204423,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204424,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204425,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204426,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204427,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204428,2044
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204529,2045
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,204530,2045
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205101,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205102,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205103,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205104,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205105,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205106,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205107,2051
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205208,2052
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205209,2052
20012,200157,2,Q2,2/2001,Q2 2001,20012,2001,205210,2052
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205211,2052
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205212,2052
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205213,2052
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205214,2052
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205315,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205316,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205317,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205318,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205319,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205320,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205321,2053
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205422,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205423,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205424,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205425,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205426,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205427,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205428,2054
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205529,2055
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205530,2055
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,205531,2055
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206101,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206102,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206103,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206104,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206105,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206106,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206107,2061
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206208,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206209,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206210,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206211,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206212,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206213,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206214,2062
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206315,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206316,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206317,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206318,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206319,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206320,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206321,2063
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206422,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206423,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206424,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206425,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206426,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206427,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206428,2064
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206529,2065
20013,200187,2,Q2,2/2001,Q2 2001,20012,2001,206530,2065
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307101,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307102,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307103,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307104,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307105,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307106,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307107,3071
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307208,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307209,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307210,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307211,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307212,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307213,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307214,3072
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307315,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307316,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307317,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307318,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307319,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307320,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307321,3073
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307422,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307423,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307424,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307425,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307426,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307427,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307428,3074
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307529,3075
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307530,3075
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,307531,3075
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308101,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308102,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308103,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308104,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308105,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308106,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308107,3081
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308208,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308209,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308210,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308211,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308212,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308213,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308214,3082
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308315,3083
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308316,3083
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308317,3083
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308318,3083
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308319,3083
20014,200197,3,Q3,3/2001,Q3 2001,20013,2001,308320,3083
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308321,3083
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308422,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308423,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308424,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308425,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308426,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308427,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308428,3084
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308529,3085
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308530,3085
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,308531,3085
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309101,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309102,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309103,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309104,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309105,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309106,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309107,3091
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309208,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309209,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309210,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309211,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309212,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309213,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309214,3092
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309315,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309316,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309317,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309318,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309319,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309320,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309321,3093
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309422,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309423,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309424,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309425,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309426,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309427,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309428,3094
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309529,3095
20011,200127,3,Q3,3/2001,Q3 2001,20013,2001,309530,3095
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410101,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410102,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410103,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410104,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410105,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410106,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410107,4101
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410208,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410209,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410210,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410211,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410212,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410213,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410214,4102
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410315,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410316,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410317,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410318,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410319,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410320,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410321,4103
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410422,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410423,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410424,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410425,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410426,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410427,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410428,4104
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410529,4105
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410530,4105
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,410531,4105
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411101,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411102,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411103,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411104,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411105,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411106,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411107,4111
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411208,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411209,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411210,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411211,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411212,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411213,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411214,4112
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411315,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411316,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411317,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411318,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411319,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411320,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411321,4113
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411422,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411423,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411424,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411425,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411426,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411427,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411428,4114
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411529,4115
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,411530,4115
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412101,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412102,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412103,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412104,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412105,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412106,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412107,4121
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412208,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412209,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412210,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412211,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412212,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412213,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412214,4122
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412315,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412316,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412317,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412318,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412319,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412320,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412321,4123
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412422,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412423,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412424,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412425,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412426,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412427,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412428,4124
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412529,4125
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412530,4125
20011,200127,4,Q4,4/2001,Q4 2001,20014,2001,412531,4125
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101101,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101102,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101103,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101104,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101105,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101106,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101107,1011
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101208,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101209,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101210,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101211,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101212,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101213,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101214,1012
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101315,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101316,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101317,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101318,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101319,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101320,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101321,1013
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101422,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101423,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101424,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101425,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101426,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101427,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101428,1014
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101529,1015
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101530,1015
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,101531,1015
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102101,1021
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102102,1021
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102103,1021
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102104,1021
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102105,1021
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102106,1021
20022,200257,1,Q1,1/2002,Q1 2002,20021,2002,102107,1021
