calendarWeekOfYear,noncalendarWeekOfYear,yearQuarterMonthWeek,month,monthName,monthOfQuarter,monthYear,monthNameYear,yearQuarterMonth,termCode,bannerTermCode,termFrom1900,quarter,quarterName,quarterYear,quarterNameYear,yearQuarter,year,quarterMonthWeekDay,quarterMonthWeek
24,24,20062062,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206211,2062
24,24,20062062,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206212,2062
24,24,20062062,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206213,2062
24,24,20062062,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206214,2062
24,24,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206315,2063
24,24,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206316,2063
24,24,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206317,2063
25,25,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206318,2063
25,25,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206319,2063
25,25,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206320,2063
25,25,20062063,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206321,2063
25,25,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206422,2064
25,25,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206423,2064
25,25,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206424,2064
26,26,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206425,2064
26,26,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206426,2064
26,26,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206427,2064
26,26,20062064,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206428,2064
26,26,20062065,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206529,2065
26,26,20062065,6,June,3,6/2006,"June, 2006",2006206,426,20063,200687,2,Q2,2/2006,Q2 2006,20062,2006,206530,2065
26,26,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307101,3071
27,27,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307102,3071
27,27,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307103,3071
27,27,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307104,3071
27,27,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307105,3071
27,27,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307106,3071
27,27,20063071,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307107,3071
27,27,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307208,3072
28,28,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307209,3072
28,28,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307210,3072
28,28,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307211,3072
28,28,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307212,3072
28,28,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307213,3072
28,28,20063072,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307214,3072
28,28,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307315,3073
29,29,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307316,3073
29,29,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307317,3073
29,29,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307318,3073
29,29,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307319,3073
29,29,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307320,3073
29,29,20063073,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307321,3073
29,29,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307422,3074
30,30,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307423,3074
30,30,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307424,3074
30,30,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307425,3074
30,30,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307426,3074
30,30,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307427,3074
30,30,20063074,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307428,3074
30,30,20063075,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307529,3075
31,31,20063075,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307530,3075
31,31,20063075,7,July,1,7/2006,"July, 2006",2006307,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,307531,3075
31,31,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308101,3081
31,31,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308102,3081
31,31,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308103,3081
31,31,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308104,3081
31,31,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308105,3081
32,32,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308106,3081
32,32,20063081,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308107,3081
32,32,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308208,3082
32,32,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308209,3082
32,32,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308210,3082
32,32,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308211,3082
32,32,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308212,3082
33,33,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308213,3082
33,33,20063082,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308214,3082
33,33,20063083,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308315,3083
33,33,20063083,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308316,3083
33,33,20063083,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308317,3083
33,33,20063083,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308318,3083
33,33,20063083,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308319,3083
34,34,20063083,8,August,2,8/2006,"August, 2006",2006308,427,20064,200697,3,Q3,3/2006,Q3 2006,20063,2006,308320,3083
34,34,20063083,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308321,3083
34,34,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308422,3084
34,34,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308423,3084
34,34,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308424,3084
34,34,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308425,3084
34,34,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308426,3084
35,35,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308427,3084
35,35,20063084,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308428,3084
35,35,20063085,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308529,3085
35,35,20063085,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308530,3085
35,35,20063085,8,August,2,8/2006,"August, 2006",2006308,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,308531,3085
35,35,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309101,3091
35,35,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309102,3091
36,36,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309103,3091
36,36,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309104,3091
36,36,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309105,3091
36,36,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309106,3091
36,36,20063091,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309107,3091
36,36,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309208,3092
36,36,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309209,3092
37,37,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309210,3092
37,37,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309211,3092
37,37,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309212,3092
37,37,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309213,3092
37,37,20063092,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309214,3092
37,37,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309315,3093
37,37,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309316,3093
38,38,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309317,3093
38,38,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309318,3093
38,38,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309319,3093
38,38,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309320,3093
38,38,20063093,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309321,3093
38,38,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309422,3094
38,38,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309423,3094
39,39,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309424,3094
39,39,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309425,3094
39,39,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309426,3094
39,39,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309427,3094
39,39,20063094,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309428,3094
39,39,20063095,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309529,3095
39,39,20063095,9,September,3,9/2006,"September, 2006",2006309,428,20061,200627,3,Q3,3/2006,Q3 2006,20063,2006,309530,3095
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410101,4101
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410102,4101
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410103,4101
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410104,4101
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410105,4101
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410106,4101
40,40,20064101,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410107,4101
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410208,4102
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410209,4102
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410210,4102
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410211,4102
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410212,4102
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410213,4102
41,41,20064102,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410214,4102
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410315,4103
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410316,4103
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410317,4103
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410318,4103
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410319,4103
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410320,4103
42,42,20064103,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410321,4103
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410422,4104
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410423,4104
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410424,4104
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410425,4104
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410426,4104
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410427,4104
43,43,20064104,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410428,4104
44,44,20064105,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410529,4105
44,44,20064105,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410530,4105
44,44,20064105,10,October,1,10/2006,"October, 2006",2006410,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,410531,4105
44,44,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411101,4111
44,44,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411102,4111
44,44,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411103,4111
44,44,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411104,4111
45,45,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411105,4111
45,45,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411106,4111
45,45,20064111,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411107,4111
45,45,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411208,4112
45,45,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411209,4112
45,45,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411210,4112
45,45,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411211,4112
46,46,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411212,4112
46,46,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411213,4112
46,46,20064112,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411214,4112
46,46,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411315,4113
46,46,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411316,4113
46,46,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411317,4113
46,46,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411318,4113
47,47,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411319,4113
47,47,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411320,4113
47,47,20064113,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411321,4113
47,47,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411422,4114
47,47,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411423,4114
47,47,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411424,4114
47,47,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411425,4114
48,48,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411426,4114
48,48,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411427,4114
48,48,20064114,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411428,4114
48,48,20064115,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411529,4115
48,48,20064115,11,November,2,11/2006,"November, 2006",2006411,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,411530,4115
48,48,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412101,4121
48,48,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412102,4121
49,49,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412103,4121
49,49,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412104,4121
49,49,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412105,4121
49,49,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412106,4121
49,49,20064121,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412107,4121
49,49,20064122,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412208,4122
49,49,20064122,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412209,4122
50,50,20064122,12,December,3,12/2006,"December, 2006",2006412,428,20061,200627,4,Q4,4/2006,Q4 2006,20064,2006,412210,4122
